"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
1,"Village of Addison Mayor  (Vote For 1)","TOM HUNDLEY","",2356,71.79,24183,4020,25,25,"1","52"
2,"Village of Addison Mayor  (Vote For 1)","EDDIE CASTILLO","",926,28.21,24183,4020,25,25,"1","52"
3,"Village of Addison Clerk  (Vote For 1)","LUCILLE A. ZUCCHERO","",2804,100.00,24183,4020,25,25,"0","531"
4,"Village of Addison Village Trustee (Vote For 3)","CATHERINE L. (CATHY) KLUCZNY","",2319,35.29,24183,4020,25,25,"0","3434"
5,"Village of Addison Village Trustee (Vote For 3)","SAM NASTI","",2156,32.81,24183,4020,25,25,"0","3434"
6,"Village of Addison Village Trustee (Vote For 3)","JAY DEL ROSARIO","",2096,31.90,24183,4020,25,25,"0","3434"
7,"Village of Addison Library Trustee (Vote For 2)","KATHLEEN WILLIS","",1619,30.52,24183,4020,25,25,"11","1344"
8,"Village of Addison Library Trustee (Vote For 2)","LORRAINE L. FIDONIK","",504,9.50,24183,4020,25,25,"11","1344"
9,"Village of Addison Library Trustee (Vote For 2)","ANGELO SELLAS","",941,17.74,24183,4020,25,25,"11","1344"
10,"Village of Addison Library Trustee (Vote For 2)","RUBEN C. ROBLES","",1016,19.16,24183,4020,25,25,"11","1344"
11,"Village of Addison Library Trustee (Vote For 2)","PAMELA NAVROCKI","",1224,23.08,24183,4020,25,25,"11","1344"
12,"City of Aurora Mayor (Vote For 1)","RICHARD C. IRVIN","",2726,45.59,31446,6118,28,28,"1","45"
13,"City of Aurora Mayor (Vote For 1)","JOHN LAESCH","",3253,54.41,31446,6118,28,28,"1","45"
14,"City of Aurora Alderperson At Large (Vote For 1)","RON WOERMAN","",2039,37.93,31446,6118,28,28,"2","647"
15,"City of Aurora Alderperson At Large (Vote For 1)","KEITH LARSON","",3337,62.07,31446,6118,28,28,"2","647"
16,"City of Aurora Ward 1 Unexpired 2 Year Alderperson (Vote For 1)","HUGO SALTIJERAL","",46,26.90,2627,575,2,2,"4","54"
17,"City of Aurora Ward 1 Unexpired 2 Year Alderperson (Vote For 1)","DANIEL BARREIRO","",63,36.84,2627,575,2,2,"4","54"
18,"City of Aurora Ward 1 Unexpired 2 Year Alderperson (Vote For 1)","JEFFREY D. DONELSON","",23,13.45,2627,575,2,2,"4","54"
19,"City of Aurora Ward 1 Unexpired 2 Year Alderperson (Vote For 1)","RAY HULL","",39,22.81,2627,575,2,2,"4","54"
20,"City of Aurora Ward 7 Alderperson (Vote For 1)","JAVIER BANUELOS","",468,55.32,5771,1025,5,5,"1","74"
21,"City of Aurora Ward 7 Alderperson (Vote For 1)","BRANDON C. TOLLIVER","",376,44.44,5771,1025,5,5,"1","74"
22,"City of Aurora Ward 7 Alderperson (Vote For 1)","Saul Fultz (Write-In)","",2,0.24,5771,1025,5,5,"1","74"
23,"City of Aurora Ward 9 Alderperson (Vote For 1)","EDWARD J. BUGG","",320,100.00,2021,393,2,2,"0","73"
24,"City of Aurora Ward 10 Alderperson (Vote For 1)","SHWETA BAID","",1512,100.00,11964,2232,11,11,"0","439"
25,"Village of Bartlett Village President (Vote For 1)","DANIEL H. GUNSTEEN","",1914,100.00,20225,2830,19,19,"0","469"
26,"Village of Bartlett Village Clerk (Vote For 1)","LORNA GILESS","",1872,100.00,20225,2830,19,19,"0","511"
27,"Village of Bartlett Village Trustee (Vote For 3)","JOHN M. BATTERMANN","",1381,31.32,20225,2830,19,19,"0","2739"
28,"Village of Bartlett Village Trustee (Vote For 3)","STEPHANIE Z. GANDSEY","",1626,36.87,20225,2830,19,19,"0","2739"
29,"Village of Bartlett Village Trustee (Vote For 3)","JOSEPH W. LAPORTE","",1403,31.81,20225,2830,19,19,"0","2739"
30,"Village of Bensenville Village President (Vote For 1)","FRANK DESIMONE","",1397,91.91,11046,2338,12,12,"1","273"
31,"Village of Bensenville Village President (Vote For 1)","Susan Foster (Write-In)","",123,8.09,11046,2338,12,12,"1","273"
32,"Village of Bensenville Village Clerk (Vote For 1)","NANCY QUINN","",1525,100.00,11046,2338,12,12,"0","381"
33,"Village of Bensenville Village Trustee (Vote For 3)","ANN FRANZ","",1249,34.49,11046,2338,12,12,"0","2097"
34,"Village of Bensenville Village Trustee (Vote For 3)","MCLANE ""MAC"" LOMAX","",1139,31.46,11046,2338,12,12,"0","2097"
35,"Village of Bensenville Village Trustee (Vote For 3)","ARMANDO PEREZ","",1233,34.05,11046,2338,12,12,"0","2097"
36,"Village of Bloomingdale Village President (Vote For 1)","FRANCO A. COLADIPIETRO","",2345,100.00,21633,3615,22,22,"0","343"
37,"Village of Bloomingdale Village Clerk (Vote For 1)","PAMELA S. HAGER","",2251,100.00,21633,3615,22,22,"0","437"
38,"Village of Bloomingdale Village Trustee (Vote For 3)","FRANK BUCARO","",1907,35.60,21633,3615,22,22,"0","2707"
39,"Village of Bloomingdale Village Trustee (Vote For 3)","JUDI VON HUBEN","",1786,33.34,21633,3615,22,22,"0","2707"
40,"Village of Bloomingdale Village Trustee (Vote For 3)","DAN VITACCO","",1664,31.06,21633,3615,22,22,"0","2707"
41,"Village of Bloomingdale Library Trustee (Vote For 4)","NATALIE VALENTI","",1628,24.46,21633,3615,22,22,"10","4056"
42,"Village of Bloomingdale Library Trustee (Vote For 4)","KENNETH V. JOHNSON","",1350,20.28,21633,3615,22,22,"10","4056"
43,"Village of Bloomingdale Library Trustee (Vote For 4)","SHARON C. KARPIEL","",1489,22.37,21633,3615,22,22,"10","4056"
44,"Village of Bloomingdale Library Trustee (Vote For 4)","BEN HOYLE","",1232,18.51,21633,3615,22,22,"10","4056"
45,"Village of Bloomingdale Library Trustee (Vote For 4)","ASMA NIZAMUDDIN","",957,14.38,21633,3615,22,22,"10","4056"
46,"Village of Bolingbrook Mayor (Vote For 1)","MARY S. ALEXANDER-BASTA","",170,100.00,2086,393,2,2,"0","19"
47,"Village of Bolingbrook Village Clerk (Vote For 1)","MARTHA ""MARTI"" M. BARTON","",170,100.00,2086,393,2,2,"0","19"
48,"Village of Bolingbrook Village Trustee (Vote For 3)","MICHAEL T. LAWLER","",153,34.85,2086,393,2,2,"0","128"
49,"Village of Bolingbrook Village Trustee (Vote For 3)","BHAVINI K. PATEL","",142,32.35,2086,393,2,2,"0","128"
50,"Village of Bolingbrook Village Trustee (Vote For 3)","TROY J. DORIS","",144,32.80,2086,393,2,2,"0","128"
51,"Village of Burr Ridge Village President (Vote For 1)","GARY GRASSO","",733,100.00,7003,1076,7,7,"0","209"
52,"Village of Burr Ridge Village Clerk (Vote For 1)","SUSAN SCHAUS","",735,100.00,7003,1076,7,7,"0","207"
53,"Village of Burr Ridge Village Trustee (Vote For 3)","RUSSELL SMITH","",561,32.52,7003,1076,7,7,"0","1101"
54,"Village of Burr Ridge Village Trustee (Vote For 3)","GUY R. FRANZESE JR.","",558,32.35,7003,1076,7,7,"0","1101"
55,"Village of Burr Ridge Village Trustee (Vote For 3)","ANITA MITAL","",606,35.13,7003,1076,7,7,"0","1101"
56,"Village of Carol Stream Village Trustee (Vote For 3)","MATT MCCARTHY","",2716,37.31,30775,5192,31,31,"0","4516"
57,"Village of Carol Stream Village Trustee (Vote For 3)","JEFF BERGER","",2402,32.99,30775,5192,31,31,"0","4516"
58,"Village of Carol Stream Village Trustee (Vote For 3)","JAMES M. GUTHRIE","",2162,29.70,30775,5192,31,31,"0","4516"
59,"Village of Carol Stream Library Trustee (Vote For 4)","KIM GIESER","",2681,30.18,30775,5192,31,31,"0","6844"
60,"Village of Carol Stream Library Trustee (Vote For 4)","ROGER VERNON","",2059,23.18,30775,5192,31,31,"0","6844"
61,"Village of Carol Stream Library Trustee (Vote For 4)","KATELYN FOEHNER","",1993,22.43,30775,5192,31,31,"0","6844"
62,"Village of Carol Stream Library Trustee (Vote For 4)","JOAN KOSSACK","",2151,24.21,30775,5192,31,31,"0","6844"
63,"Village of Clarendon Hills Village Trustee (Vote For 3)","OMAR CHAUDHRY","",832,32.60,8493,2058,8,8,"0","1678"
64,"Village of Clarendon Hills Village Trustee (Vote For 3)","JOHN WEICHER","",845,33.11,8493,2058,8,8,"0","1678"
65,"Village of Clarendon Hills Village Trustee (Vote For 3)","CHRISTOPHER LANG","",875,34.29,8493,2058,8,8,"0","1678"
66,"Village of Clarendon Hills Library Trustee (Vote For 4)","KATHERINE DEANGELIS","",896,27.71,8493,2058,8,8,"0","2407"
67,"Village of Clarendon Hills Library Trustee (Vote For 4)","JEFF ZIDELL","",787,24.34,8493,2058,8,8,"0","2407"
68,"Village of Clarendon Hills Library Trustee (Vote For 4)","ANUPAM GOEL","",764,23.63,8493,2058,8,8,"0","2407"
69,"Village of Clarendon Hills Library Trustee (Vote For 4)","THOMAS KOZIEL","",786,24.31,8493,2058,8,8,"0","2407"
70,"Darien Ward 1 Alderperson (Vote For 1)","TED V. SCHAUER","",260,56.40,2718,607,3,3,"0","56"
71,"Darien Ward 1 Alderperson (Vote For 1)","JOHN MAYRENS","",201,43.60,2718,607,3,3,"0","56"
72,"Darien Ward 3 Alderperson (Vote For 1)","JOSEPH A. KENNY","",328,100.00,3868,800,4,4,"0","84"
73,"Darien Ward 5 Alderperson (Vote For 1)","MARY COYLE SULLIVAN","",547,100.00,3168,676,3,3,"0","106"
74,"Darien Ward 7 Alderperson (Vote For 1)","THOMAS J. BELCZAK","",313,100.00,3041,573,3,3,"0","90"
75,"Village of Downers Grove Village Commissioner (Vote For 3)","CHRIS GILMARTIN","",7167,26.27,48980,13870,46,46,"31","5161"
76,"Village of Downers Grove Village Commissioner (Vote For 3)","MATTHEW J. NOVAK","",3139,11.51,48980,13870,46,46,"31","5161"
77,"Village of Downers Grove Village Commissioner (Vote For 3)","PAUL F. DRABIK","",2941,10.78,48980,13870,46,46,"31","5161"
78,"Village of Downers Grove Village Commissioner (Vote For 3)","ROB ROE","",5459,20.01,48980,13870,46,46,"31","5161"
79,"Village of Downers Grove Village Commissioner (Vote For 3)","TAMMY SARVER","",6409,23.49,48980,13870,46,46,"31","5161"
80,"Village of Downers Grove Village Commissioner (Vote For 3)","THOMAS CAWTHORNE","",2166,7.94,48980,13870,46,46,"31","5161"
81,"City of Elmhurst Mayor (Vote For 1)","SCOTT M. LEVIN","",7125,71.76,36302,10706,34,34,"3","194"
82,"City of Elmhurst Mayor (Vote For 1)","MARK A. MULLINER","",2804,28.24,36302,10706,34,34,"3","194"
83,"City of Elmhurst City Clerk (Vote For 1)","JACKIE HADDAD-TAMER","",7200,100.00,36302,10706,34,34,"0","2926"
84,"City of Elmhurst City Treasurer (Vote For 1)","DAN CURRAN","",7170,100.00,36302,10706,34,34,"0","2956"
85,"Elmhurst Ward 1 Alderperson (Vote For 1)","BRIAN BELANGER","",956,100.00,5931,1781,5,5,"0","410"
86,"Elmhurst Ward 2 Alderperson (Vote For 1)","JACOB HILL","",912,68.57,8294,2227,8,8,"5","114"
87,"Elmhurst Ward 2 Alderperson (Vote For 1)","KEVIN KIRBY","",418,31.43,8294,2227,8,8,"5","114"
88,"Elmhurst Ward 3 Alderperson (Vote For 1)","CHRIS JENSEN","",803,100.00,6871,1781,6,6,"0","230"
89,"Elmhurst Ward 4 Alderperson (Vote For 1)","MIKE BAKER","",1000,63.61,5523,1914,5,5,"1","159"
90,"Elmhurst Ward 4 Alderperson (Vote For 1)","BOBBY FONTANA","",572,36.39,5523,1914,5,5,"1","159"
91,"Elmhurst Ward 5 Alderperson (Vote For 1)","DANIEL VIRGIL","",850,58.78,7203,2263,7,7,"1","120"
92,"Elmhurst Ward 5 Alderperson (Vote For 1)","ADAM PARK","",596,41.22,7203,2263,7,7,"1","120"
93,"Elmhurst Ward 6 Alderperson (Vote For 1)","EMILY BASTEDO","",1082,100.00,9738,2936,9,9,"0","373"
94,"Elmhurst Ward 7 Alderperson (Vote For 1)","MICHAEL J. BRENNAN","",1148,100.00,5233,1599,5,5,"0","376"
95,"Village of Glen Ellyn Village President (Vote For 1)","GARY FASULES","",2336,46.65,26956,6479,25,25,"2","181"
96,"Village of Glen Ellyn Village President (Vote For 1)","JAMES BURKET","",2672,53.35,26956,6479,25,25,"2","181"
97,"Village of Glen Ellyn Village Clerk (Vote For 1)","CAREN I. COSBY","",3668,100.00,26956,6479,25,25,"0","1523"
98,"Village of Glen Ellyn Village Trustee (Vote For 3)","STEPHEN A. SZYMANSKI","",2751,25.49,26956,6479,25,25,"4","4770"
99,"Village of Glen Ellyn Village Trustee (Vote For 3)","SONIA DESAI BHAGWAKAR","",2869,26.59,26956,6479,25,25,"4","4770"
100,"Village of Glen Ellyn Village Trustee (Vote For 3)","KELLEY M. KALINICH","",3000,27.80,26956,6479,25,25,"4","4770"
101,"Village of Glen Ellyn Village Trustee (Vote For 3)","ROBERT MARGETTS","",2171,20.12,26956,6479,25,25,"4","4770"
102,"Village of Glen Ellyn Library Trustee (Vote For 3)","CHRISTOPHER A. CRAWFORD","",2782,33.19,26956,6479,25,25,"0","7190"
103,"Village of Glen Ellyn Library Trustee (Vote For 3)","ELIZABETH MURIN","",2982,35.57,26956,6479,25,25,"0","7190"
104,"Village of Glen Ellyn Library Trustee (Vote For 3)","KAYLAN FILLINGHAM","",2619,31.24,26956,6479,25,25,"0","7190"
105,"Village of Glen Ellyn Unexpired 2 Year Library Trustee (Vote For 1)","ANDREW SAVIKAS","",3349,100.00,26956,6479,25,25,"0","1842"
106,"Village of Glendale Heights Village President (Vote For 1)","MICHAEL ONTIVEROZ","",829,25.55,22229,3827,21,21,"4","60"
107,"Village of Glendale Heights Village President (Vote For 1)","REBECCA GIANNELLI","",1074,33.10,22229,3827,21,21,"4","60"
108,"Village of Glendale Heights Village President (Vote For 1)","JAMES FRANCIS SULLIVAN","",458,14.11,22229,3827,21,21,"4","60"
109,"Village of Glendale Heights Village President (Vote For 1)","MICHAEL J. LIGHT","",852,26.26,22229,3827,21,21,"4","60"
110,"Village of Glendale Heights Village President (Vote For 1)","Ed Pope (Write-In)","",32,0.99,22229,3827,21,21,"4","60"
111,"Village of Glendale Heights Village Clerk (Vote For 1)","CHERYL SWANSON FRAUEN","",1257,40.90,22229,3827,21,21,"1","238"
112,"Village of Glendale Heights Village Clerk (Vote For 1)","NADA S. JAZEH","",477,15.52,22229,3827,21,21,"1","238"
113,"Village of Glendale Heights Village Clerk (Vote For 1)","KIM DARLIN","",1339,43.57,22229,3827,21,21,"1","238"
114,"Glendale Heights 2 Village Trustee (Vote For 1)","MOHAMMAD SIDDIQI","",216,33.86,5844,981,5,5,"4","25"
115,"Glendale Heights 2 Village Trustee (Vote For 1)","MARGARET LANDGRAF","",184,28.84,5844,981,5,5,"4","25"
116,"Glendale Heights 2 Village Trustee (Vote For 1)","DANIEL PATRICK SULLIVAN","",121,18.97,5844,981,5,5,"4","25"
117,"Glendale Heights 2 Village Trustee (Vote For 1)","ABDUL MANAN","",117,18.34,5844,981,5,5,"4","25"
118,"Glendale Heights 5 Village Trustee (Vote For 1)","JENNIFER MATRASKO","",157,47.87,2872,366,3,3,"0","22"
119,"Glendale Heights 5 Village Trustee (Vote For 1)","ENRIQUE ARROYO","",127,38.72,2872,366,3,3,"0","22"
120,"Glendale Heights 5 Village Trustee (Vote For 1)","ZUBEDA BUDHWANI","",44,13.41,2872,366,3,3,"0","22"
121,"Glendale Heights 6 Village Trustee (Vote For 1)","JOHN DAVID BIACAN","",248,31.63,4500,1039,4,4,"2","31"
122,"Glendale Heights 6 Village Trustee (Vote For 1)","ADEEL SALAM","",77,9.82,4500,1039,4,4,"2","31"
123,"Glendale Heights 6 Village Trustee (Vote For 1)","ALAMDAR A. ZAIDI","",76,9.69,4500,1039,4,4,"2","31"
124,"Glendale Heights 6 Village Trustee (Vote For 1)","DOMINIC CAPONE III","",52,6.63,4500,1039,4,4,"2","31"
125,"Glendale Heights 6 Village Trustee (Vote For 1)","RANDALL LEE FOWLKES","",106,13.52,4500,1039,4,4,"2","31"
126,"Glendale Heights 6 Village Trustee (Vote For 1)","TOM BARTON","",225,28.70,4500,1039,4,4,"2","31"
127,"Village of Hanover Park Village President (Vote For 1)","MARK ELKINS","",321,27.51,13695,1670,15,15,"0","40"
128,"Village of Hanover Park Village President (Vote For 1)","RODNEY S. CRAIG","",846,72.49,13695,1670,15,15,"0","40"
129,"Village of Hanover Park Village Clerk (Vote For 1)","KRISTY MERRILL","",1033,100.00,13695,1670,15,15,"0","174"
130,"Village of Hanover Park Village Trustee (Vote For 3)","TROY ALBUCK","",671,32.24,13695,1670,15,15,"0","1540"
131,"Village of Hanover Park Village Trustee (Vote For 3)","JENNI BROCCOLINO","",769,36.95,13695,1670,15,15,"0","1540"
132,"Village of Hanover Park Village Trustee (Vote For 3)","YASMEEN BANKOLE","",641,30.80,13695,1670,15,15,"0","1540"
133,"Village of Hinsdale Village President (Vote For 1)","GREG HART","",1993,100.00,13555,3280,14,14,"0","608"
134,"Village of Hinsdale Village Trustee (Vote For 3)","MICHELLE FISHER","",1952,32.31,13555,3280,14,14,"2","1756"
135,"Village of Hinsdale Village Trustee (Vote For 3)","NEALE BYRNES","",1719,28.46,13555,3280,14,14,"2","1756"
136,"Village of Hinsdale Village Trustee (Vote For 3)","MATTHEW POSTHUMA","",1724,28.54,13555,3280,14,14,"2","1756"
137,"Village of Hinsdale Village Trustee (Vote For 3)","CARLOS P. APARICIO","",646,10.69,13555,3280,14,14,"2","1756"
138,"Village of Hinsdale Library Trustee (Vote For 4)","CARISSA KAPCAR","",1622,24.68,13555,3280,14,14,"2","3823"
139,"Village of Hinsdale Library Trustee (Vote For 4)","JAYESH HINES-SHAH","",1405,21.38,13555,3280,14,14,"2","3823"
140,"Village of Hinsdale Library Trustee (Vote For 4)","KIMBERLY J. KIYOSAKI","",1445,21.98,13555,3280,14,14,"2","3823"
141,"Village of Hinsdale Library Trustee (Vote For 4)","CHUN YE","",1381,21.01,13555,3280,14,14,"2","3823"
142,"Village of Hinsdale Library Trustee (Vote For 4)","DENNIS C. GARCIA","",720,10.95,13555,3280,14,14,"2","3823"
143,"Village of Itasca Village President (Vote For 1)","JEFF J. PRUYN","",806,100.00,8577,1335,9,9,"0","138"
144,"Village of Itasca Village Clerk (Vote For 1)","JODY A. CONIDI","",776,100.00,8577,1335,9,9,"0","168"
145,"Village of Itasca Village Trustee (Vote For 3)","JEFF AIANI","",622,33.21,8577,1335,9,9,"0","959"
146,"Village of Itasca Village Trustee (Vote For 3)","MELISSA CHRISTENSEN","",642,34.28,8577,1335,9,9,"0","959"
147,"Village of Itasca Village Trustee (Vote For 3)","PATRICK A. POWERS","",609,32.51,8577,1335,9,9,"0","959"
148,"Village of Itasca Library Trustee (Vote For 4)","PATRICIA SCHUMACHER","",638,26.40,8577,1335,9,9,"0","1359"
149,"Village of Itasca Library Trustee (Vote For 4)","MAUREEN VOYPICK","",608,25.16,8577,1335,9,9,"0","1359"
150,"Village of Itasca Library Trustee (Vote For 4)","ANNE O. BOEHNE","",579,23.96,8577,1335,9,9,"0","1359"
151,"Village of Itasca Library Trustee (Vote For 4)","RENEE FITZGERALD","",592,24.49,8577,1335,9,9,"0","1359"
152,"Village of Lemont Village President (Vote For 1)","JOHN EGOFSKE","",0,0.00,1183,184,1,1,"0","0"
153,"Village of Lemont Village Clerk (Vote For 1)","CHARLENE SMOLLEN","",0,0.00,1183,184,1,1,"0","0"
154,"Village of Lemont Village Trustee (Vote For 3)","KEN MCCLAFFERTY","",0,0.00,1183,184,1,1,"0","0"
155,"Village of Lemont Village Trustee (Vote For 3)","KEVIN W. SHAUGHNESSY","",0,0.00,1183,184,1,1,"0","0"
156,"Village of Lemont Village Trustee (Vote For 3)","SAMUEL J. FORZLEY","",0,0.00,1183,184,1,1,"0","0"
157,"Village of Lemont Village Trustee (Vote For 3)","DAVE MAHER","",0,0.00,1183,184,1,1,"0","0"
158,"Village of Lemont Village Trustee (Vote For 3)","MARK PAWLAK","",0,0.00,1183,184,1,1,"0","0"
159,"Village of Lisle Mayor (Vote For 1)","MARY JO MULLEN","",2893,65.36,23182,6173,22,22,"3","86"
160,"Village of Lisle Mayor (Vote For 1)","CHRISTOPHER ""CHRIS"" R. PECAK","",1533,34.64,23182,6173,22,22,"3","86"
161,"Village of Lisle Village Clerk (Vote For 1)","EDWARD F. MCQUILLAN","",3410,100.00,23182,6173,22,22,"0","1105"
162,"Village of Lisle Village Trustee (Vote For 3)","THOMAS DUFFY","",2668,24.81,23182,6173,22,22,"9","2765"
163,"Village of Lisle Village Trustee (Vote For 3)","KRISTY GRAU","",2627,24.43,23182,6173,22,22,"9","2765"
164,"Village of Lisle Village Trustee (Vote For 3)","CHRISTY MCGOVERN","",2007,18.66,23182,6173,22,22,"9","2765"
165,"Village of Lisle Village Trustee (Vote For 3)","DANIEL JOHN GRECCO","",1445,13.44,23182,6173,22,22,"9","2765"
166,"Village of Lisle Village Trustee (Vote For 3)","AFAQ SYED","",2006,18.66,23182,6173,22,22,"9","2765"
167,"Village of Lombard Village President (Vote For 1)","ANTHONY PUCCIO","",6121,100.00,39911,9954,37,37,"0","2117"
168,"Village of Lombard Village Clerk (Vote For 1)","RANYA ELKHATIB","",5876,100.00,39911,9954,37,37,"0","2362"
169,"Lombard District 1 Village Trustee (Vote For 1)","BRIAN LAVAQUE","",1223,100.00,6352,1707,7,7,"0","365"
170,"Lombard District 3 Village Trustee (Vote For 1)","BERNARD DUDEK","",644,53.71,7828,1998,7,7,"2","123"
171,"Lombard District 3 Village Trustee (Vote For 1)","SHAHAAB UDDIN","",555,46.29,7828,1998,7,7,"2","123"
172,"Lombard District 4 Unexpired 2 Year Village Trustee (Vote For 1)","DEREK CANTU","",391,28.52,8945,2112,8,8,"1","130"
173,"Lombard District 4 Unexpired 2 Year Village Trustee (Vote For 1)","PATRICK EGAN","",980,71.48,8945,2112,8,8,"1","130"
174,"Lombard District 6 Village Trustee (Vote For 1)","BOB BACHNER","",815,60.73,8801,2478,8,8,"2","127"
175,"Lombard District 6 Village Trustee (Vote For 1)","UMAR HAQUE","",527,39.27,8801,2478,8,8,"2","127"
176,"City of Naperville City Councilmember (Vote For 4)","BENJAMIN (BENNY) WHITE","",10904,18.18,73102,18484,68,68,"30","8421"
177,"City of Naperville City Councilmember (Vote For 4)","MARY GIBSON","",10052,16.76,73102,18484,68,68,"30","8421"
178,"City of Naperville City Councilmember (Vote For 4)","JENNIFER BRUZAN TAYLOR","",6776,11.30,73102,18484,68,68,"30","8421"
179,"City of Naperville City Councilmember (Vote For 4)","IAN HOLZHAUER","",9898,16.50,73102,18484,68,68,"30","8421"
180,"City of Naperville City Councilmember (Vote For 4)","DEREK MCDANIEL","",5745,9.58,73102,18484,68,68,"30","8421"
181,"City of Naperville City Councilmember (Vote For 4)","MEGHNA BANSAL","",5497,9.16,73102,18484,68,68,"30","8421"
182,"City of Naperville City Councilmember (Vote For 4)","ASHFAQ SYED","",8457,14.10,73102,18484,68,68,"30","8421"
183,"City of Naperville City Councilmember (Vote For 4)","NAG JAISWAL","",2653,4.42,73102,18484,68,68,"30","8421"
184,"City of Naperville City Councilmember (Vote For 4)","Farid Malik Shabazz (Write-In)","",0,0.00,73102,18484,68,68,"30","8421"
185,"Village of Oak Brook Village Trustee (Vote For 3)","ASIF YUSUF","",1099,19.88,10727,3707,11,11,"3","1919"
186,"Village of Oak Brook Village Trustee (Vote For 3)","JAMES P. NAGLE","",1445,26.14,10727,3707,11,11,"3","1919"
187,"Village of Oak Brook Village Trustee (Vote For 3)","A. SURESH REDDY","",1478,26.74,10727,3707,11,11,"3","1919"
188,"Village of Oak Brook Village Trustee (Vote For 3)","MELISSA MARTIN","",1505,27.23,10727,3707,11,11,"3","1919"
189,"City of Oakbrook Terrace Mayor (Vote For 1)","PAUL ESPOSITO","",358,54.16,4255,1267,4,4,"0","6"
190,"City of Oakbrook Terrace Mayor (Vote For 1)","JOSEPH BECKWITH","",303,45.84,4255,1267,4,4,"0","6"
191,"City of Oakbrook Terrace City Clerk (Vote For 1)","MICHAEL SHADLEY","",497,100.00,4255,1267,4,4,"0","170"
192,"Oakbrook Terrace Ward 1 Alderperson (Vote For 1)","ERIC BISKUP","",184,100.00,898,480,1,1,"0","55"
193,"Oakbrook Terrace Ward 2 Alderperson (Vote For 1)","MICHAEL SARALLO","",177,100.00,3018,959,3,3,"0","60"
194,"Oakbrook Terrace Ward 3 Alderperson (Vote For 1)","MARY FITZGERALD","",158,87.29,3123,929,3,3,"0","10"
195,"Oakbrook Terrace Ward 3 Alderperson (Vote For 1)","PHIL HESSLAU","",23,12.71,3123,929,3,3,"0","10"
196,"Village of Roselle Mayor (Vote For 1)","DAVID PILESKI","",2186,100.00,17139,3052,17,17,"0","286"
197,"Village of Roselle Village Clerk (Vote For 1)","JENNIFER M. THEODORE","",2042,100.00,17139,3052,17,17,"0","430"
198,"Village of Roselle Village Trustee (Vote For 3)","TOM DELLA PENNA","",1558,28.37,17139,3052,17,17,"3","1916"
199,"Village of Roselle Village Trustee (Vote For 3)","CHERYL LENISA","",1534,27.94,17139,3052,17,17,"3","1916"
200,"Village of Roselle Village Trustee (Vote For 3)","THOMAS W. PIORKOWSKI","",1655,30.14,17139,3052,17,17,"3","1916"
201,"Village of Roselle Village Trustee (Vote For 3)","HIREN PATEL","",744,13.55,17139,3052,17,17,"3","1916"
202,"City of St. Charles Mayor (Vote For 1)","CLINT HULL","",58,53.70,1216,233,1,1,"0","0"
203,"City of St. Charles Mayor (Vote For 1)","LORA A. VITEK","",50,46.30,1216,233,1,1,"0","0"
204,"City of St. Charles City Clerk (Vote For 1)","SUSAN HANSON","",93,100.00,1216,233,1,1,"0","15"
205,"City of St. Charles City Treasurer (Vote For 1)","JOHN R. HARRILL","",87,100.00,1216,233,1,1,"0","21"
206,"City of St. Charles Ward 1 Alderperson (Vote For 1)","RONALD SILKAITIS","",53,55.79,1216,233,1,1,"0","13"
207,"City of St. Charles Ward 1 Alderperson (Vote For 1)","ROBERT KASPER","",42,44.21,1216,233,1,1,"0","13"
208,"Village of Villa Park Village President (Vote For 1)","KEVIN PATRICK","",2147,57.24,22173,5440,21,21,"0","84"
209,"Village of Villa Park Village President (Vote For 1)","JORGE CORDOVA","",1604,42.76,22173,5440,21,21,"0","84"
210,"Village of Villa Park Village Clerk (Vote For 1)","NO CANDIDATE/CANDIDATO","",0,0.00,22173,5440,21,21,"0","2474"
211,"Village of Villa Park Village Clerk (Vote For 1)","Hosanna Korynecky (Write-In)","",480,44.61,22173,5440,21,21,"0","2474"
212,"Village of Villa Park Village Clerk (Vote For 1)","Rolf Laukant (Write-In)","",596,55.39,22173,5440,21,21,"0","2474"
213,"Village of Villa Park Village Trustee (Vote For 3)","JOHN ""JACK"" KOZAR","",1840,19.85,22173,5440,21,21,"36","2129"
214,"Village of Villa Park Village Trustee (Vote For 3)","STEPHEN ""STEVE"" DE LA ROSA","",1604,17.31,22173,5440,21,21,"36","2129"
215,"Village of Villa Park Village Trustee (Vote For 3)","DEEPASRIYA KUMAR","",1824,19.68,22173,5440,21,21,"36","2129"
216,"Village of Villa Park Village Trustee (Vote For 3)","TINA KONSTATOS","",1667,17.99,22173,5440,21,21,"36","2129"
217,"Village of Villa Park Village Trustee (Vote For 3)","JOHN ""J.P"" HOCHBAUM","",1208,13.03,22173,5440,21,21,"36","2129"
218,"Village of Villa Park Village Trustee (Vote For 3)","GREGORY ""GREG"" MACEK","",1125,12.14,22173,5440,21,21,"36","2129"
219,"Village of Villa Park Library Trustee (Vote For 4)","ERIN PAYTON","",2161,23.34,22173,5440,21,21,"1","6079"
220,"Village of Villa Park Library Trustee (Vote For 4)","LAURA LEISHMAN","",2310,24.95,22173,5440,21,21,"1","6079"
